STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,STDNT_MAJOR,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_CD,MOTHER_HI_EDU_CD,DEGREE_GROUP_CD,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
18,M,BGD 3,Y,Pre-Business,870.0,201008,HIST 2111,F,MUSC 1100,F,ENGL 1101,C,ENGL 1101,A,201102,ENGL 1102,F,POLS 1101,C,ENGL 1102,B,On Campus,1,138.0,2.32,2.0,3.0,B,14,4,13.0,6.0,0,0,0,0.0
18,F,BGD 3,Y,Psychology,830.0,200708,MATH 1111,F,POLS 1101,F,HIST 2112,C,PSYC 1101,A,200802,COMM 1110,F,ENGL 1101,C,PSYC 1101,C,Off Campus,0,0.0,2.88,4.0,1.0,B,13,4,13.0,6.0,902760,902760,0,321660.0
18,M,BGD 1,Y,Biology,990.0,200508,ARTH 1100,INCOMPL,CHEM 1211,INCOMPL,CHEM 1211L,INCOMPL,HIST 1111,INCOMPL,200602,MATH 1111,F,ECON 2105,C,POLS 1101,B,Off Campus,1,69.0,3.43,2.0,3.0,B,14,14,12.0,9.0,0,1466460,1491660,-288180.0
18,F,BGD 1,Y,Biology,1220.0,200508,MATH 1113,A,CHEM 1211L,B,ENGL 1101,B,ENGL 1101,A,200602,ENGL 1101,F,ARTH 1100,C,POLS 1101,B,Off Campus,1,69.0,3.6,3.0,3.0,B,14,13,12.0,9.0,0,0,0,0.0
18,M,BGD 1,Y,Health Science,950.0,200808,ENGL 1101,B,CHEM 1211,B,CHEM 1211L,B,CHEM 1211L,A,200902,MATH 1111,F,ENGL 1102,C,MUSC 1100,C,Off Campus,1,69.0,2.33,3.0,3.0,B,12,8,12.0,9.0,0,0,0,0.0
23,M,BGD 1,Y,Pre-Business,910.0,201008,ENGL 1101,B,ECON 2106,B,ENGL 1101,B,ENGL 1101,A,201102,HIST 1112,F,MUSC 1100,C,PSYC 1101,C,Off Campus,1,0.0,2.0,3.0,3.0,B,12,8,12.0,9.0,0,0,0,0.0
18,F,BGD 3,Y,Criminal Justice,830.0,200508,ANTH 1105,C,ENGL 1101,B,ENGL 1101,B,COMM 1110,A,200602,HIST 2112,F,ENGL 1101,C,THEA 1100,B,Off Campus,0,69.0,3.0,1.0,2.0,B,13,7,13.0,10.0,1138980,1138980,0,703860.0
18,F,BGD 3,Y,Theatre Education,870.0,200808,ENGL 1101,C,HIST 2111,B,ITDS 2735,A,MATH 1101,A,200902,MATH 1101,F,ENGL 1102,C,COMM 1110,A,Off Campus,1,188.0,3.1,2.0,3.0,B,14,10,14.0,11.0,0,0,0,0.0
18,M,BGD 3,N,General Business,790.0,200808,ITDS 2735,D,ENGL 1101,B,HIST 2111,B,COMM 1110,A,200902,HIST 2111,F,PSYC 1101,C,ARTH 1100,B,Off Campus,1,0.0,2.06,3.0,3.0,B,12,5,12.0,7.0,945840,945840,0,46980.0
18,F,BGD 3,Y,Music Performance,950.0,200608,POLS 1101,C,ENGL 1101,A,ENGL 1101,B,Unknown,C,200702,ENGL 1102,INCOMPL,MUSC 1100,C,ECON 2105,B,On Campus,1,188.0,3.6,4.0,3.0,B,13,13,16.0,13.0,0,0,0,0.0
18,M,BGD 1,Y,Psychology,1110.0,200808,COMM 1110,B,ENGL 1101,B,MATH 1101,B,PSYC 1101,B,200902,ENGL 1102,INCOMPL,ITDS 2726,C,STAT 1127,B,Off Campus,1,69.0,3.46,2.0,3.0,B,15,15,14.0,14.0,0,0,0,0.0
17,F,BGD 1,Y,Undeclared,1030.0,200708,HIST 2111,NOT REP,MUSC 1100,C,ENGL 1101,B,ENGL 1101,A,200802,ECON 2105,INCOMPL,ITDS 2735,C,HIST 2112,B,Off Campus,0,0.0,2.62,3.0,3.0,B,12,12,12.0,9.0,1165860,1285860,120000,838980.0
18,F,BGD 3,Y,Biology,950.0,200908,COMM 1110,INCOMPL,POLS 1101,INCOMPL,ENGL 1101,D,BIOL 1215K,B,201002,ENGL 1101,INCOMPL,ANTH 1105,C,MUSC 1100,B,On Campus,1,138.0,3.13,2.0,2.0,B,16,7,16.0,9.0,1418100,1418100,0,103200.0
17,M,BGD 3,Y,Biology,910.0,200608,ENGL 1101,B,COMM 1110,A,MATH 1101,A,MUSC 1100,A,200702,HIST 2111,NOT REP,MATH 1111,C,ENGL 1102,B,On Campus,1,150.0,3.16,3.0,3.0,B,16,16,18.0,18.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,990.0,200608,HIST 2112,B,COMM 1110,A,COMM 1110,A,ENGL 1101,A,200702,ITDS 2749,NOT REP,ANTH 1105,C,ENGL 1101,A,Off Campus,1,0.0,3.6,4.0,4.0,B,16,12,17.0,14.0,1489080,1489080,0,883920.0
18,M,BGD 1,Y,Undeclared,1190.0,200808,HIST 2112,C,ENGL 1101,A,FREN 1002,A,ENGL 1101,A,200902,ANTH 1107,NOT REP,GEOL 1110,C,ENGL 1102,A,On Campus,1,69.0,3.12,3.0,3.0,B,15,15,15.0,15.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,1070.0,200808,ANTH 1105,B,HIST 2112,B,ITDS 2735,B,THEA 1100,A,200902,ITDS 2726,NOT REP,MATH 1111,C,POLS 1101,B,Off Campus,0,69.0,3.87,3.0,3.0,B,14,10,19.0,19.0,0,0,0,0.0
18,F,BGD 1,Y,Nursing,1220.0,200508,COMM 1110,B,POLS 1101,B,MATH 1101,A,LEAD 1705,A,200602,CHEM 1151L,NOT REP,CHEM 1151,C,ARTH 1100,B,Off Campus,1,150.0,3.97,2.0,2.0,B,14,14,13.0,13.0,945420,1146420,201000,295740.0
18,F,BGD 3,Y,Criminal Justice,870.0,200808,ECON 2105,C,CPSC 1105,B,ENGL 1101,B,LEAD 1705,A,200902,ANTH 1107,NOT REP,ITDS 1155,C,ARTH 1100,B,On Campus,1,69.0,3.75,2.0,2.0,B,13,13,19.0,15.0,1306020,1306020,0,275580.0
16,M,BGD 3,Y,Biology,870.0,200808,ENGL 1101,C,CHEM 1211,B,CHEM 1211L,B,CHEM 1211L,A,200902,HIST 2111,NOT REP,ECON 2105,C,ENGL 1102,C,Off Campus,1,150.0,3.14,3.0,3.0,B,15,11,16.0,16.0,0,0,66720,0.0
18,F,BGD 1,Y,Undeclared,1070.0,200808,ARTH 1100,D,COMM 1110,B,ENGL 1101,B,ENVS 1105,B,200902,ANTH 1107,NOT REP,ECON 2106,C,FREN 1001,B,Off Campus,1,69.0,3.37,3.0,3.0,B,15,15,13.0,12.0,0,1355760,1843140,-347580.0
18,F,BGD 3,Y,Nursing,1070.0,200508,MATH 1111,D,HIST 2111,B,ARTH 1100,A,ENGL 1101,A,200602,CHEM 1151L,NOT REP,CHEM 1151,C,COMM 1110,B,On Campus,0,90.0,3.73,2.0,2.0,B,14,14,16.0,16.0,0,0,0,0.0
18,F,BGD 3,Y,Psychology,790.0,200808,ARTH 1100,D,ENGL 1101,C,POLS 1101,C,HIST 1112,B,200902,HIST 2111,NOT REP,ENGL 1102,C,SPAN 1001,C,Off Campus,1,0.0,2.81,2.0,3.0,B,15,15,17.0,13.0,856560,945840,89280,404700.0
18,M,BGD 3,Y,Computer Science - Games,990.0,200808,ENGL 1101,D,CPSC 1105,C,CPSC 1301,C,CPSC 1301L,C,200902,HIST 2111,NOT REP,ARTH 1100,C,CPSC 1301,C,On Campus,1,188.0,2.39,3.0,3.0,B,13,10,13.0,6.0,141900,945840,803940,0.0
18,F,BGD 3,N,Biology,910.0,200808,CHEM 1211,F,COMM 1110,C,CHEM 1211L,B,ENGL 1101,B,200902,HIST 2111,NOT REP,MATH 1111,C,ANTH 1105,B,Off Campus,1,69.0,3.53,3.0,3.0,B,16,9,12.0,12.0,0,0,0,0.0
18,F,BGD 3,Y,Nursing,950.0,200508,ITDS 2749,INCOMPL,MATH 1111,D,PSYC 1101,B,ENGL 1101,A,200602,CHEM 1151L,NOT REP,CHEM 1151,C,HIST 2112,B,On Campus,1,90.0,3.48,2.0,2.0,B,13,13,18.0,18.0,1146420,1146420,0,421740.0
18,F,BGD 1,Y,Undeclared,1030.0,200608,ENGL 1101,B,CHEM 1151,A,CHEM 1151L,A,ITDS 2735,A,200702,MATH 1111,D,PSYC 1101,D,THEA 1100,B,Off Campus,1,150.0,2.69,3.0,3.0,B,12,8,13.0,3.0,0,0,0,0.0
18,M,BGD 1,Y,Biology,1030.0,200608,ENGL 1101,B,COMM 1110,A,THEA 1100,A,MUSC 1100,A,200702,ENGL 1102,D,POLS 1101,D,HIST 2112,C,Off Campus,1,0.0,3.57,3.0,3.0,B,19,14,14.0,7.0,0,0,0,0.0
18,F,BGD 3,N,Management Information Systems,990.0,200808,ENGL 1101,B,COMM 1110,A,Unknown,C,Unknown,C,200902,ECON 2105,D,MATH 1111,D,ENGL 1102,B,On Campus,0,382.0,3.63,2.0,3.0,B,15,11,13.0,13.0,1028520,1306020,277500,409644.0
18,F,BGD 3,Y,Biology,990.0,200508,HIST 2111,C,COMM 1110,A,ENGL 1101,A,PSYC 1101,A,200602,ARTH 1100,D,MATH 1111,D,ENGL 1102,B,On Campus,1,0.0,3.37,2.0,4.0,B,16,16,14.0,8.0,1140660,1146420,5760,399480.0
18,M,BGD 3,Y,Applied Computer Science,1220.0,200508,MATH 1111,D,CPSC 1301,A,ENGL 1101,A,FREN 1001,A,200602,ARTH 1100,D,HIST 2112,D,POLS 1101,D,On Campus,1,138.0,3.46,3.0,3.0,B,14,11,19.0,16.0,0,0,0,0.0
18,M,BGD 1,Y,Accounting,1110.0,200808,COMM 1110,B,MATH 1111,B,ENGL 1101,B,MATH 1111,A,200902,ECON 2105,D,HIST 2111,D,SPAN 1001,C,Off Campus,1,69.0,2.68,2.0,3.0,B,15,15,15.0,6.0,811140,976320,165180,647280.0
18,F,BGD 1,Y,Early Childhood Education,910.0,200508,ENGL 1101,B,HIST 2111,B,MATH 1101,B,MATH 1101,A,200602,ANTH 1105,D,PSYC 1101,D,POLS 1101,D,On Campus,1,150.0,2.57,3.0,3.0,B,13,13,16.0,12.0,0,831720,1381800,0.0
18,M,BGD 1,Y,Undeclared,950.0,200908,ENGL 1101,B,SOCI 1101,B,HIST 2111,B,MUSC 1100,A,201002,HIST 2112,D,POLS 1101,D,CPSC 1105,C,On Campus,1,150.0,2.86,2.0,2.0,B,16,12,13.0,13.0,1331940,1418100,86160,548940.0
18,M,BGD 1,Y,Sociology,1150.0,200908,ENGL 1101,B,HIST 1112,B,SPAN 1001,B,SOCI 1101,A,201002,CPSC 1105,D,BIOL 1215K,D,ENGL 1102,C,On Campus,1,150.0,2.5,2.0,2.0,B,15,15,13.0,13.0,1236840,1418100,181260,747840.0
18,M,BGD 3,Y,History,910.0,201008,ENGL 1101,B,HIST 1112,B,HIST 2111,B,MUSC 1100,A,201102,COMM 1110,D,HIST 2112,D,ENGL 1102,C,On Campus,1,138.0,2.96,3.0,3.0,B,14,14,16.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Nursing,1070.0,200608,ARTH 1100,C,CHEM 1151,B,POLS 1101,B,CHEM 1151L,A,200702,COMM 1110,D,PSYC 1101,D,ENGL 1102,B,On Campus,1,150.0,3.21,2.0,2.0,B,15,12,16.0,4.0,0,0,0,0.0
18,F,BGD 3,Y,Pre-Nursing,870.0,200908,CHEM 1151,C,CHEM 1151L,B,ENGL 1101,B,MATH 1101,B,201002,MUSC 1100,D,STAT 1127,D,HIST 2111,C,Off Campus,1,0.0,3.06,2.0,1.0,B,13,13,15.0,6.0,1418100,1418100,0,681600.0
18,F,BGD 3,Y,Pre-Nursing,870.0,201008,CHEM 1151,C,ENGL 1101,B,CHEM 1151L,A,MATH 1101,A,201102,CPSC 1105,D,HIST 2112,D,ENGL 1102,B,Off Campus,1,0.0,3.43,4.0,3.0,B,12,12,16.0,16.0,0,0,0,0.0
17,F,BGD 3,Y,General Business,990.0,200808,COMM 1110,C,ENGL 1101,B,HIST 2111,B,COMM 1110,A,200902,ARTH 1100,D,PSYC 1101,D,ITDS 2735,C,On Campus,1,138.0,2.42,3.0,3.0,B,12,12,15.0,11.0,0,945840,1114620,0.0
18,M,BGD 1,Y,Undeclared,990.0,201008,ECON 2105,C,COMM 1110,B,ENGL 1101,B,ENGL 1101,A,201102,HIST 2112,D,MATH 1111,D,ENGL 1102,C,Off Campus,1,69.0,2.75,3.0,3.0,B,13,9,14.0,11.0,0,0,0,0.0
18,F,BGD 3,Y,Accounting,870.0,200708,ENGL 1101,C,ITDS 2735,B,MUSC 1100,B,ENGL 1101,A,200802,CHEM 1151L,D,HIST 2111,D,CHEM 1151,C,On Campus,0,0.0,2.94,2.0,2.0,B,13,13,13.0,13.0,0,0,0,0.0
18,M,BGD 3,Y,Political Science,990.0,200908,ENGL 1101,C,HIST 2111,B,COMM 1110,A,ENGL 1101,A,201002,ARTH 1100,D,MATH 1111,D,BIOL 1215K,C,On Campus,1,0.0,3.7,2.0,2.0,B,15,11,16.0,13.0,1282860,1410180,127320,398607.0
18,F,BGD 3,Y,Exercise Science,990.0,201008,ENGL 1101,C,BIOL 1215K,B,POLS 1101,B,COMM 1110,A,201102,MATH 1111,D,MUSC 1100,D,COMM 1110,C,On Campus,1,138.0,3.0,2.0,3.0,B,17,13,17.0,14.0,0,0,0,0.0
19,M,BGD 1,Y,Pre-Business,910.0,200908,HIST 1111,C,ENGL 1101,B,COMM 1110,A,ENGL 1101,A,201002,PSYC 1101,D,POLS 1101,D,ENGL 1102,C,Off Campus,1,69.0,3.13,3.0,3.0,B,12,12,13.0,9.0,266460,1409460,1143000,-222960.0
18,F,BGD 1,Y,Biology,990.0,201008,HIST 2111,C,ITDS 2735,B,BIOL 1215K,A,ENGL 1102,A,201102,CHEM 1211,D,MUSC 1100,D,ENGL 2111,C,On Campus,0,150.0,3.69,2.0,3.0,B,15,11,17.0,17.0,0,0,0,0.0
18,M,BGD 1,Y,Biology,990.0,200908,MATH 1111,C,BIOL 1215K,B,ENGL 1101,B,HIST 2112,B,201002,CHEM 1211,D,MATH 1113,D,CHEM 1211L,B,Off Campus,1,69.0,3.6,2.0,2.0,B,16,16,13.0,10.0,1010760,1324500,313740,383340.0
17,F,BGD 1,Y,Communication,950.0,200808,MUSC 1100,C,COMM 1110,B,ENGL 1101,B,HIST 2111,B,200902,ASTR 1105,D,POLS 1101,D,SPAN 1001,B,Off Campus,1,69.0,3.4,2.0,3.0,B,15,15,16.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,990.0,201008,PSYC 1101,C,MUSC 1100,B,ENGL 1101,A,ITDS 2749,A,201102,BIOL 1125,D,MATH 1111,D,CPSC 1105,B,Off Campus,1,69.0,2.8,3.0,2.0,B,14,10,12.0,9.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,790.0,201008,PSYC 1101,C,ENGL 1101,B,HIST 1112,B,ITDS 2735,B,201102,GEOL 1110,D,POLS 1101,D,COMM 1110,C,On Campus,0,69.0,2.81,3.0,3.0,B,15,15,16.0,12.0,0,0,0,0.0
18,F,BGD 3,Y,Biology,910.0,200908,CHEM 1211,D,CHEM 1211L,B,MUSC 1100,B,ITDS 2749,A,201002,BIOL 1215K,D,ECON 2105,D,ENGL 1101,B,On Campus,1,69.0,2.86,4.0,3.0,B,15,15,16.0,9.0,1410180,1410180,0,286260.0
18,M,BGD 3,Y,Biology,990.0,200608,ECON 2106,D,ENGL 1101,B,MUSC 1100,B,MUSC 1100,A,200702,COMM 1110,D,HIST 2112,D,POLS 1101,D,On Campus,1,90.0,2.46,3.0,3.0,B,15,11,16.0,16.0,622440,1176420,553980,412440.0
18,M,BGD 1,Y,Health and Physical Education,930.0,200508,ENGL 1101,D,ARTH 1100,B,COMM 1110,A,ENGL 1101,A,200602,HIST 2111,D,MATH 1101,D,HIST 1111,C,Off Campus,1,69.0,2.75,3.0,3.0,B,12,8,13.0,13.0,0,1151640,1683840,-558180.0
18,F,BGD 1,Y,Early Childhood Education,740.0,200708,PSYC 1101,D,ENGL 1101,B,MATH 1101,A,ENGL 1101,A,200802,ANTH 1107,D,ARTH 1100,D,ENGL 1102,C,Off Campus,1,69.0,2.5,3.0,3.0,B,15,8,16.0,13.0,0,259680,0,-21000.0
17,F,BGD 3,Y,Biology,950.0,200608,CHEM 1211,F,CHEM 1211L,B,ENGL 1101,B,HIST 2111,A,200702,ENGL 1102,D,PSYC 1101,D,POLS 1101,D,Off Campus,0,0.0,2.54,4.0,2.0,B,14,11,15.0,15.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,950.0,200608,ARTH 1100,C,POLS 1101,C,COMM 1110,B,ENGL 1101,B,200702,ECON 2106,D,HIST 2111,D,ENGL 1102,B,Off Campus,1,69.0,2.71,2.0,4.0,B,12,12,13.0,3.0,1163220,1187280,24060,427560.0
18,F,BGD 3,Y,Pre-Nursing,910.0,201008,ARTH 1100,C,CHEM 1151,C,ENGL 1101,C,CHEM 1151L,B,201102,HIST 2111,D,POLS 1101,D,ENGL 1102,B,On Campus,0,150.0,2.7,4.0,2.0,B,12,12,13.0,13.0,0,0,0,0.0
18,F,BGD 1,Y,Health and Physical Education,870.0,200708,BIOL 1125,C,HIST 2111,C,ARTH 1100,B,ENGL 1101,B,200802,COMM 1110,D,PSYC 1101,D,ENGL 1102,C,Off Campus,1,69.0,2.94,3.0,3.0,B,16,15,13.0,12.0,0,217920,666000,-217920.0
18,M,BGD 3,Y,Biology,1070.0,201008,BIOL 1215K,C,ECON 2106,C,ENGL 1101,B,ENGL 1101,A,201102,HIST 2111,D,POLS 1101,D,COMM 1110I,B,On Campus,1,90.0,3.2,3.0,3.0,B,12,8,13.0,6.0,0,0,0,0.0
18,M,BGD 2,Y,Nursing,1070.0,200808,CHEM 1151,C,ENGL 1101,C,CHEM 1151L,B,MATH 1111,B,200902,ARTH 1100,D,ENGL 1102,D,HIST 2111,C,Off Campus,1,0.0,2.42,3.0,2.0,B,12,12,13.0,10.0,1225080,1264860,39780,857220.0
18,F,BGD 3,N,Accounting,990.0,200808,CHEM 1151,C,HIST 2111,C,MATH 1113,C,CHEM 1151L,B,200902,ARTH 1100,D,POLS 1101,D,ECON 2105,B,Off Campus,1,0.0,3.12,2.0,3.0,B,15,15,13.0,10.0,1255740,1255740,0,579300.0
19,F,BGD 1,Y,Undeclared,1030.0,200808,COMM 1110,C,MATH 1111,C,CPSC 1105,B,FREN 1001,B,200902,ANTH 1105,D,PSYC 1101,D,THEA 1100,C,Off Campus,1,69.0,3.15,2.0,2.0,B,15,15,12.0,9.0,0,1346640,3280320,-509580.0
18,F,BGD 3,Y,Criminal Justice,870.0,200908,COMM 1110I,C,PSYC 1101,C,ENGL 1101I,B,ARTH 1100,A,201002,GEOL 1110,D,MATH 1101,D,ITDS 2735,B,On Campus,0,150.0,2.96,2.0,2.0,B,15,15,15.0,15.0,1418100,1418100,0,321600.0
18,F,BGD 1,Y,Theatre Arts,1030.0,201008,ENGL 1101,C,PSYC 1101,C,MATH 1111,B,COMM 1110,A,201102,ENGL 1102,D,HIST 2111,D,ENGL 1102,B,On Campus,1,150.0,2.4,2.0,3.0,B,13,13,12.0,9.0,0,0,0,0.0
18,F,BGD 3,Y,Early Childhood Education,950.0,201008,HIST 2111,C,MATH 1101,C,ECON 2105,B,ENGL 1101,A,201102,ENVS 1105,D,HIST 1112I,D,ENGL 1102,B,On Campus,1,150.0,3.13,1.0,2.0,B,12,12,12.0,9.0,0,0,0,0.0
18,M,BGD 1,Y,Undeclared,990.0,200508,HIST 2112,C,MATH 1111,C,MUSC 1100,B,ENGL 1101,A,200602,ENGL 1101,D,POLS 1101,D,POLS 1101,B,Off Campus,1,69.0,2.5,3.0,3.0,B,12,9,12.0,6.0,0,336960,0,-288180.0
17,F,BGD 1,N,Management,950.0,200508,ARTH 1100,D,ENGL 1101,C,HIST 2112,C,MATH 1111,C,200602,ENGL 1102,D,POLS 1101,D,PSYC 1101,C,Off Campus,0,0.0,3.83,3.0,2.0,B,15,15,16.0,16.0,0,417900,742380,0.0
18,F,BGD 3,Y,Early Childhood Education,830.0,201008,CHEM 1151,D,ENGL 1101,C,CHEM 1151L,B,MUSC 1100,B,201102,HIST 2111,D,ITDS 1155,D,ENGL 1102,C,On Campus,1,138.0,2.93,2.0,2.0,B,12,9,13.0,9.0,0,0,0,0.0
18,F,BGD 3,Y,Biology,1030.0,200908,CHEM 1211,D,CHEM 1211L,C,HIST 1111,C,ENGL 1101,A,201002,ENGL 1101,D,HIST 2111,D,SOCI 1101,D,Off Campus,0,0.0,3.66,3.0,3.0,B,14,10,17.0,10.0,1418100,1418100,0,264180.0
18,F,BGD 1,Y,Music Performance,950.0,200808,COMM 1110,D,PSYC 1101,C,ENGL 1101,B,MUSC 1100,A,200902,ENGL 1102,D,MUSC 1100,D,POLS 1101,D,Off Campus,1,150.0,3.0,3.0,3.0,B,15,11,17.0,13.0,0,0,0,0.0
18,F,BGD 1,Y,Psychology,990.0,201008,ECON 2106,D,BIOL 1215K,C,PSYC 1101,C,ENGL 1101,B,201102,HIST 2112,D,POLS 1101,D,ENGL 1102,B,On Campus,1,138.0,2.9,2.0,2.0,B,13,13,17.0,13.0,0,0,0,0.0
18,M,BGD 1,Y,Marketing,990.0,200708,HIST 2111,D,ENGL 1101,C,COMM 1110,A,ENGL 1101,A,200802,ENVS 1105,D,HIST 2112,D,ENGL 1102,C,Off Campus,0,69.0,3.38,3.0,3.0,B,12,12,12.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,950.0,200708,HIST 2111,D,COMM 1110,C,ENGL 1101,C,THEA 1100,B,200802,BIOL 1125,D,POLS 1101,D,ENGL 1102,A,On Campus,1,117.0,3.0,3.0,3.0,B,15,12,15.0,15.0,0,0,0,0.0
18,M,BGD 3,N,Biology,990.0,200808,HIST 2111,D,ECON 2105,C,CHEM 1211L,B,CHEM 1211L,A,200902,HIST 2112,D,SPAN 1001,D,ENGL 1101,C,Off Campus,1,513.0,3.03,2.0,3.0,B,13,6,9.0,6.0,0,0,0,0.0
18,F,BGD 1,Y,Health Science,990.0,200608,HIST 2112,D,ENGL 1101,C,JAPN 1001,B,ENGL 1101,A,200702,ENGL 1102,D,MATH 1101,D,COMM 1110,C,On Campus,1,138.0,3.23,3.0,3.0,B,15,5,16.0,10.0,0,0,0,0.0
19,M,BGD 1,Y,Marketing,990.0,200708,POLS 1101,D,ENGL 1101,C,ITDS 2735,C,ENGL 1101,A,200802,ECON 2106,D,ENGL 1102,D,ITDS 2749,A,Off Campus,1,0.0,2.6,3.0,3.0,B,12,10,13.0,6.0,0,0,0,0.0
18,F,BGD 3,Y,Political Science,990.0,200908,POLS 1101,D,ENGL 1101I,C,COMM 1110I,B,ENGL 1101,A,201002,ASTR 1105,D,HIST 2111,D,MATH 1111,D,On Campus,1,90.0,3.06,2.0,2.0,B,12,9,15.0,9.0,1418100,1418100,0,103320.0
18,F,BGD 1,Y,Mathematics,870.0,200908,PSYC 1101,D,COMM 1110,C,ENGL 1101,B,ITDS 2749,B,201002,HIST 2112,D,THEA 1100,D,MATH 1111,C,On Campus,1,150.0,3.0,2.0,3.0,B,14,7,15.0,15.0,1418100,1418100,0,171420.0
18,M,BGD 3,N,History and Secondary Ed,1030.0,201008,PSYC 1101,D,SPAN 1001,C,HIST 2111,B,ENGL 1101,A,201102,HIST 2112,D,SPAN 1002,D,ENGL 1102,C,Off Campus,1,0.0,2.8,3.0,3.0,B,15,9,19.0,15.0,0,0,0,0.0
18,M,BGD 3,Y,Undeclared,990.0,200508,THEA 1100,D,ENGL 1101,C,MATH 1111,C,ENGL 1101,A,200602,ITDS 2735,D,MATH 1113,D,SPAN 1001,C,On Campus,1,69.0,3.2,2.0,2.0,B,12,10,13.0,13.0,336960,336960,0,48780.0
18,M,BGD 6,Y,Joint Enrollment - Accel,950.0,201008,BIOL 1215K,F,ECON 2106,C,HIST 1112,B,HIST 2111,A,201102,ARTH 1100,D,ENGL 1101,D,SOCI 1101,A,Off Campus,1,0.0,2.83,2.0,1.0,B,13,9,15.0,5.0,0,269100,0,-231720.0
18,F,BGD 3,Y,Nursing,910.0,200608,CHEM 1151,F,ENGL 1101,C,MUSC 1100,B,CHEM 1151L,A,200702,COMM 1110,D,ENGL 1102,D,MATH 1101,C,Off Campus,0,0.0,3.8,3.0,3.0,B,12,9,12.0,9.0,0,0,0,0.0
18,F,BGD 3,Y,Nursing,950.0,200808,CHEM 1151,F,ENGL 1101,C,CHEM 1151L,B,ENGL 1101,A,200902,ENGL 1102,D,HIST 2111,D,ARTH 1100,C,Off Campus,1,0.0,2.87,3.0,2.0,B,13,6,12.0,9.0,0,0,0,0.0
18,M,BGD 1,Y,Engineering Studies,1070.0,200508,CPSC 1301,F,ECON 2106,C,MATH 1111,C,CHEM 1151L,A,200602,MATH 1113,D,POLS 1101,D,ARTH 1100,C,Off Campus,1,69.0,3.25,3.0,2.0,B,12,9,12.0,9.0,185100,1151640,966540,-103080.0
17,F,BGD 1,Y,Applied Computer Science,950.0,200808,CPSC 1301,F,ENGL 1101,C,CPSC 1301L,B,CPSC 1301L,A,200902,HIST 2112,D,SPAN 1001,D,ENGL 1102,C,Off Campus,1,69.0,3.13,2.0,2.0,B,15,8,12.0,12.0,1190520,1355760,165240,842940.0
18,M,BGD 1,Y,Art Education,950.0,200508,ENGL 1101,F,ASTR 1105,C,MATH 1101,B,Unknown,C,200602,HIST 2111,D,POLS 1101,D,ENGL 1102,B,On Campus,1,69.0,2.87,2.0,3.0,B,15,9,14.0,14.0,940500,1146420,205920,521880.0
18,M,BGD 4,Y,Sociology,870.0,200608,HIST 2111,F,ENGL 1101,C,Unknown,C,Unknown,C,200702,HIST 2111,D,POLS 1101,D,ENGL 1102,C,On Campus,1,69.0,2.73,4.0,1.0,B,13,6,12.0,12.0,0,0,0,0.0
18,M,BGD 3,Y,Health Science,870.0,200908,HIST 2111,F,ENGL 1101,C,SOCI 1101,C,ENGL 1101,A,201002,BIOL 1215K,D,ENGL 1102,D,COMM 1110,C,Off Campus,1,69.0,3.12,2.0,2.0,B,13,9,13.0,9.0,1410180,1410180,0,679680.0
18,F,BGD 1,Y,Exercise Science,830.0,201008,HIST 2112,F,ENGL 1101,C,ENGL 1101,B,COMM 1110,A,201102,SOCI 1101,D,POLS 1101,D,ENGL 1102,C,On Campus,0,150.0,2.4,2.0,3.0,B,13,10,16.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Spec Ed: Gen. Curr. - Reading,530.0,201008,HIST 2112,F,HIST 1112I,C,ENGL 1101,B,MATH 1101,B,201102,ITDS 1155,D,STAT 1127,D,ENGL 1102,B,On Campus,1,150.0,2.89,3.0,3.0,B,17,14,18.0,18.0,0,0,0,0.0
