STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_DESC,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
7911557,18,F,BGD 1,Y,N,Spec Ed: Gen. Curr. - Reading,N,1110.0,201008,BIOL 1215K,D,PSYC 1101,C,ENGL 1101,B,201102,COMM 1110,F,ENGL 1102,F,ITDS 2735,B,On Campus,0,138.0,2.73,SCHOOL 507,High School,High School,Bachelors,13,13,13.0,7.0,0,0,0,0.0
7794283,18,F,BGD 3,Y,N,Biology,N,870.0,200908,CHEM 1211,D,BIOL 1215K,C,ENGL 1101,C,201002,HIST 2111,F,MATH 1113,F,CHEM 1211,D,On Campus,1,90.0,2.813,SCHOOL 171,College/Beyond,College/Beyond,Bachelors,15,12,15.0,3.0,1418100,1418100,0,519513.6
7894020,18,F,BGD 3,Y,N,Biology,N,990.0,200908,CHEM 1211,D,CHEM 1211L,C,MATH 1111,B,201002,CHEM 1211,F,COMM 1110,F,ENGL 1102,F,On Campus,1,150.0,2.7,SCHOOL 82,No Information,No Information,Bachelors,13,10,15.0,0.0,0,0,0,0.0
7914010,18,F,BGD 3,Y,N,Early Childhood Education,N,950.0,200608,COMM 1110,D,ENGL 1101,C,POLS 1101,C,200702,ENGL 1102,F,HIST 2112,F,THEA 1100,C,On Campus,1,59.0,3.46,SCHOOL 181,High School,High School,Bachelors,15,15,15.0,9.0,0,0,0,0.0
7959118,18,F,BGD 1,Y,N,Undeclared,N,910.0,200808,CPSC 1105,D,POLS 1101,C,ENGL 1101,B,200902,ENGL 1101,F,HIST 2112,F,PSYC 1101,C,Off Campus,0,69.0,3.56,SCHOOL 34,High School,Middle School/Junior High,Bachelors,13,10,12.0,6.0,1032840,1264860,232020,384120.0
7994259,17,M,BGD 2,Y,N,Engineering Studies,N,1150.0,201008,CPSC 1301L,D,CPSC 1301,C,CHEM 1211L,C,201102,ENGL 1102,F,MATH 1131,F,BIOL 1125,B,Off Campus,1,0.0,3.6,SCHOOL 10,High School,No Information,Bachelors,17,17,14.0,4.0,0,0,0,0.0
7796935,18,F,BGD 7,N,N,French,Theatre Arts,1260.0,200808,ECON 2105,D,COMM 1110,C,MATH 1113,B,200902,FREN 1002,F,HIST 1111,F,HIST 2111,F,Off Campus,0,0.0,3.18,SCHOOL 17,High School,High School,Bachelors,13,13,19.0,6.0,0,0,0,0.0
7853848,18,F,BGD 2,Y,N,Early Childhood Education,N,950.0,200608,ENGL 1101,D,POLS 1101,C,ARTH 1100,B,200702,COMM 1110,F,SPAN 1002,F,ENGL 1101,B,On Campus,1,150.0,2.18,SCHOOL 247,High School,College/Beyond,Bachelors,15,12,12.0,6.0,1073760,1176420,102660,733260.0
7849123,18,F,BGD 1,N,N,Early Childhood Education,N,990.0,200908,ENGL 1101,D,HIST 1112,C,ENGL 1101,B,201002,ECON 2105,F,HIST 2111,F,MATH 1111,F,Off Campus,0,0.0,3.0,SCHOOL 7,College/Beyond,High School,Bachelors,13,6,14.0,3.0,1322700,1324500,1800,517500.0
7827831,19,F,BGD 1,Y,N,Psychology,N,990.0,200808,ENVS 1105,D,ENGL 1101,C,ENGL 1101,B,200902,MUSC 1100,F,PSYC 1101,F,SPAN 1001,B,Off Campus,0,0.0,3.09,SCHOOL 2,No Information,No Information,Bachelors,12,9,6.0,0.0,0,0,0,0.0
7983995,18,F,BGD 1,N,N,Management,N,910.0,200508,HIST 1111,D,COMM 1110,C,ENGL 1101,C,200602,ENGL 1102,F,MATH 1111,F,ECON 2106,C,Off Campus,0,0.0,2.87,SCHOOL 105,High School,College/Beyond,Bachelors,12,12,12.0,6.0,2124900,2124900,0,1478400.0
7916886,18,M,BGD 1,Y,N,Theatre Arts,N,870.0,200908,HIST 1112,D,ENGL 1101,C,THEA 1100,B,201002,ARTH 1100,F,CPSC 1105,F,ENGL 1102,B,On Campus,1,150.0,2.81,SCHOOL 216,Other/Unknown,College/Beyond,Bachelors,16,16,13.0,7.0,1175760,1418100,242340,524100.0
7869734,18,F,BGD 1,Y,N,Criminal Justice,Psychology,990.0,200908,HIST 1112,D,ENGL 1101,C,PSYC 1101,C,201002,ANTH 1105,F,ARTH 1100,F,SOCI 1101,C,Off Campus,0,69.0,3.16,SCHOOL 11,High School,High School,Bachelors,15,15,12.0,3.0,1410180,1410180,0,402780.0
7831185,18,M,BGD 4,Y,N,Pre-Business,N,870.0,200908,HIST 2111,D,ENGL 1101,C,ENGL 1101,B,201002,ARTH 1100,F,BIOL 1125,F,ENGL 1102,F,Off Campus,1,0.0,2.86,SCHOOL 17,No Information,High School,Bachelors,13,9,13.0,0.0,1316580,1316580,0,811080.0
7938676,17,M,BGD 3,Y,N,Exercise Science,N,990.0,201008,HIST 2111,D,ECON 2106,C,ENGL 1101,B,201102,COMM 1110,F,GEOL 1121,F,ITDS 1156,F,On Campus,1,138.0,2.88,SCHOOL 410,High School,No Information,Bachelors,13,13,12.0,3.0,0,0,0,0.0
7773142,18,F,BGD 3,Y,N,Early Childhood Education,N,990.0,201008,HIST 2112,D,ITDS 2749,C,SOCI 1101,C,201102,COMM 1110,F,MATH 1111,F,GEOL 1121,D,On Campus,1,150.0,2.66,SCHOOL 69,High School,College/Beyond,Bachelors,14,10,14.0,8.0,0,0,0,0.0
7756224,18,M,BGD 2,Y,N,English Language/Literature,N,1110.0,201008,MATH 1111,D,ENGL 1101I,C,ARTH 1100I,B,201102,BIOL 1215K,F,ENGL 1102,F,HIST 2112,D,Off Campus,0,69.0,2.75,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,12,12,11.0,4.0,0,0,0,0.0
7931085,18,F,BGD 3,Y,N,Exercise Science,N,830.0,200808,POLS 1101,D,ENGL 1101,C,MATH 1101,B,200902,COMM 1110,F,HIST 2112,F,CHEM 1211,D,On Campus,1,150.0,3.06,SCHOOL 19,High School,High School,Bachelors,15,15,16.0,7.0,550260,1306020,755760,202680.0
7867446,18,F,BGD 3,Y,N,Early Childhood Education,N,950.0,201008,PSYC 1101,D,ENGL 1101,C,HIST 2112,C,201102,ENGL 1102,F,PSYC 1101,F,ENVS 1105,D,On Campus,0,150.0,3.36,SCHOOL 394,College/Beyond,College/Beyond,Bachelors,15,8,13.0,7.0,0,0,0,0.0
7896642,18,F,BGD 4,Y,N,Exercise Science,N,950.0,200908,SOCI 1101,D,COMM 1110,C,HIST 1112,C,201002,BIOL 1225K,F,HIST 2112,F,CPSC 1105,B,On Campus,0,150.0,3.5,SCHOOL 19,High School,High School,Bachelors,15,15,16.0,9.0,1410180,1410180,0,466260.0
7793772,18,M,BGD 6,Y,N,Computer Science - Games,N,1260.0,201008,STAT 1127,D,CHEM 1211L,C,MATH 2125,C,201102,ENGL 1102,F,MATH 1132,F,CPSC 1301L,D,Off Campus,1,69.0,3.6,SCHOOL 11,College/Beyond,College/Beyond,Bachelors,16,16,14.0,6.0,0,0,0,0.0
8022910,18,F,BGD 1,Y,N,Early Childhood Education,N,950.0,200608,BIOL 1125,F,ENGL 1101,C,COMM 1110,B,200702,HIST 2111,F,MATH 1111,F,ENGL 1102,C,Off Campus,1,69.0,2.84,SCHOOL 2,College/Beyond,College/Beyond,Bachelors,12,9,12.0,3.0,603660,1187280,583620,212880.0
7791584,18,F,BGD 3,Y,N,Music Performance,N,910.0,200908,BIOL 1125,F,ENGL 1101,C,ITDS 1146,B,201002,ECON 2105,F,GEOL 1121,F,HIST 2112,F,On Campus,0,0.0,2.75,SCHOOL 48,Other/Unknown,Other/Unknown,Bachelors,13,10,12.0,3.0,1418100,1418100,0,561600.0
7823908,18,F,BGD 4,Y,N,Communication,N,950.0,200608,CHEM 1151,F,HIST 2111,C,COMM 1110,B,200702,ENGL 1102,F,THEA 1100,F,HIST 1112,D,Off Campus,0,0.0,3.4,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,13,10,12.0,6.0,0,299160,0,-299160.0
7785463,18,F,BGD 3,Y,N,Pre-Nursing,N,640.0,201008,CHEM 1151,F,ENGL 1101,C,CHEM 1151L,B,201102,HIST 2111,F,ITDS 1155,F,COMM 1110,C,On Campus,0,138.0,2.56,SCHOOL 79,High School,College/Beyond,Bachelors,12,9,16.0,6.0,0,0,0,0.0
7902359,18,F,BGD 3,Y,N,Undeclared,N,1190.0,200608,COMM 1110,F,HIST 2112,C,POLS 1101,B,200702,ENGL 1102,F,MATH 1111,F,ENGL 2136,B,On Campus,1,150.0,2.53,SCHOOL 297,High School,High School,Bachelors,13,10,19.0,10.0,0,0,0,0.0
7880772,18,M,BGD 1,Y,N,Pre-Engineering/RETP,N,1110.0,200808,CPSC 1301,F,STAT 1127,C,ITDS 2735,B,200902,ARTH 1100,F,HIST 2111,F,MATH 1132,F,Off Campus,0,69.0,3.33,SCHOOL 2,No Information,No Information,Bachelors,12,9,10.0,0.0,0,0,0,0.0
7997779,18,M,BGD 1,Y,N,English Language/Literature,N,1050.0,201008,ENGL 1102,F,HIST 2112,C,PSYC 1101,B,201102,ARTH 1100,F,ITDS 2735,F,ENVS 1105,C,On Campus,0,150.0,3.18,SCHOOL 54,No Information,No Information,Bachelors,16,9,14.0,10.0,0,0,0,0.0
7956643,18,M,BGD 3,Y,N,Criminal Justice,N,950.0,200908,HIST 1111,F,COMM 1110,C,ENGL 1101,C,201002,ARTH 1100,F,HIST 2111,F,CPSC 1105,A,On Campus,0,138.0,2.61,SCHOOL 109,High School,High School,Bachelors,12,6,17.0,3.0,159840,1025700,865860,65700.0
7998094,17,M,BGD 1,N,N,Pre-Business,N,1030.0,200908,HIST 2111,F,COMM 1110I,C,ENGL 1101I,C,201002,BIOL 1125,F,ENGL 1102,F,MATH 1111,C,Off Campus,1,0.0,3.23,SCHOOL 1,High School,High School,Bachelors,16,9,14.0,8.0,0,0,0,0.0
8003052,18,M,BGD 1,Y,N,Music Performance,N,1070.0,200608,MATH 1111,F,ENGL 1101,C,ENGL 1101,B,200702,COMM 1110,F,MUSC 1100,F,ECON 2105,B,On Campus,1,69.0,2.69,SCHOOL 25,College/Beyond,College/Beyond,Bachelors,13,10,13.0,7.0,0,1176420,1346340,-299160.0
7825819,17,F,BGD 3,N,N,History and Secondary Ed,N,1030.0,200608,ARTH 1100,D,ENGL 1101,D,HIST 2111,D,200702,HIST 2112,F,POLS 1101,F,FREN 1001,A,Off Campus,0,0.0,3.0,SCHOOL 34,High School,College/Beyond,Bachelors,17,14,10.0,0.0,0,0,0,0.0
7964862,18,M,BGD 1,N,N,Chemistry,N,830.0,201008,ARTH 1100,D,HIST 2112,D,ENGL 1101,B,201102,ENVS 1105,F,HIST 1112I,F,BIOL 1215K,C,Off Campus,1,0.0,2.62,SCHOOL 7,High School,College/Beyond,Bachelors,13,9,13.0,7.0,0,0,0,0.0
7942514,18,F,BGD 1,Y,N,Undeclared,N,910.0,201008,ARTH 1100,D,CPSC 1105,D,MATH 1111,C,201102,ANTH 1107,F,POLS 1101,F,PSYC 1101,D,Off Campus,1,69.0,2.75,SCHOOL 10,High School,College/Beyond,Bachelors,13,13,13.0,7.0,0,0,0,0.0
7934722,18,F,BGD 3,Y,N,Biology,N,950.0,200908,BIOL 1215K,D,MATH 1111,D,MUSC 1100,C,201002,ENGL 1102,F,HIST 2111,F,MATH 1113,F,On Campus,1,150.0,3.0,SCHOOL 31,College/Beyond,College/Beyond,Bachelors,15,8,15.0,3.0,0,0,1168800,0.0
7782060,18,M,BGD 3,Y,N,Exercise Science,N,990.0,201008,CHEM 1151,D,HIST 2111,D,CHEM 1151L,B,201102,COMM 1110,F,PSYC 1101,F,ENGL 1101,D,On Campus,1,138.0,2.5,SCHOOL 236,High School,High School,Bachelors,13,7,15.0,2.0,0,0,0,0.0
7894858,18,F,BGD 1,Y,N,Early Childhood Education,N,950.0,200908,COMM 1110,D,SOCI 1101,D,HIST 1112,C,201002,BIOL 1225K,F,HIST 2112,F,CPSC 1105,C,On Campus,0,150.0,2.53,SCHOOL 19,College/Beyond,College/Beyond,Bachelors,15,15,16.0,9.0,129540,1025700,896160,0.0
8007814,18,F,BGD 3,Y,N,Communication,N,910.0,200908,CPSC 1105,D,MUSC 1100,D,COMM 1110I,C,201002,ENGL 1102,F,HIST 1111,F,ENVS 1105,C,Off Campus,0,0.0,2.37,SCHOOL 34,High School,High School,Bachelors,15,15,12.0,6.0,1299180,1417380,118200,727380.0
7934604,18,F,BGD 3,Y,N,Psychology,N,950.0,201008,CPSC 1105,D,BIOL 1125,D,ANTH 1105,C,201102,THEA 1100,F,POLS 1101,F,MATH 1111,B,Off Campus,1,0.0,2.1,SCHOOL 14,Other/Unknown,High School,Bachelors,19,15,12.0,2.0,0,0,356100,0.0
7776740,18,F,BGD 1,Y,N,Art,N,1030.0,200508,ENGL 1101,D,MATH 1111,D,ENGL 1101,B,200602,CPSC 1301,F,HIST 2111,F,COMM 1110,B,On Campus,1,0.0,2.86,SCHOOL 130,High School,High School,Bachelors,12,6,15.0,9.0,0,0,0,0.0
8015903,18,F,BGD 3,Y,N,Pre-Business,N,950.0,200908,ENGL 1101,D,HIST 1111,D,MATH 1111,D,201002,HIST 2112,F,MATH 1125,F,ENGL 1102,D,On Campus,0,138.0,2.75,SCHOOL 61,Other/Unknown,Other/Unknown,Bachelors,15,15,15.0,9.0,1153380,1418100,264720,645660.0
7945999,18,M,BGD 3,Y,N,Political Science,N,950.0,200708,HIST 2111,D,POLS 1101,D,ENGL 1101,C,200802,COMM 1110,F,MATH 1111,F,ENGL 1102,D,On Campus,0,150.0,2.33,SCHOOL 38,No Information,College/Beyond,Bachelors,13,13,18.0,12.0,860520,902760,42240,391920.0
7960521,18,F,BGD 3,Y,N,Psychology,N,990.0,200808,HIST 2111,D,MUSC 1100,D,SPAN 1001,D,200902,ENGL 1102,F,HIST 2111,F,MATH 1101,F,Off Campus,1,0.0,2.75,SCHOOL 13,Other/Unknown,College/Beyond,Bachelors,13,4,15.0,3.0,0,0,0,0.0
7870780,18,F,BGD 1,Y,N,Undeclared,N,1030.0,200708,HIST 2112,D,MATH 1111,D,THEA 1100,D,200802,COMM 1110,F,THEA 1100,F,ENGL 2136,D,Off Campus,1,69.0,2.69,SCHOOL 17,College/Beyond,No Information,Bachelors,14,2,12.0,6.0,0,0,0,0.0
7939148,18,M,BGD 3,Y,N,Music Performance,N,870.0,200908,ARTH 1100,F,ENGL 1101,D,HIST 2111,D,201002,ARTH 1100,F,MATH 1111,F,HIST 2111,D,Off Campus,1,0.0,3.1,SCHOOL 98,College/Beyond,College/Beyond,Bachelors,12,0,15.0,6.0,290880,955500,664620,80880.0
8030233,18,M,BGD 6,Y,N,Psychology,N,870.0,201008,BIOL 1215K,F,MATH 1101,D,ENGL 1101,B,201102,ECON 2105,F,HIST 1111,F,POLS 1101,F,Off Campus,1,0.0,3.0,SCHOOL 1,College/Beyond,College/Beyond,Bachelors,13,9,12.0,0.0,0,0,0,0.0
7803552,17,F,BGD 3,Y,N,Nursing,N,910.0,200708,CHEM 1151,F,CHEM 1151L,D,ENGL 1101,C,200802,COMM 1110,F,ECON 2105,F,ENGL 1102,D,On Campus,1,222.0,2.35,SCHOOL 92,High School,College/Beyond,Bachelors,15,12,17.0,5.0,0,902760,2412780,-60000.0
7910727,18,F,BGD 3,Y,N,Biology,N,990.0,200908,CHEM 1211,F,CHEM 1211L,D,ENGL 1101,C,201002,ENGL 1102,F,MATH 1111,F,BIOL 1215K,D,On Campus,1,0.0,3.61,SCHOOL 399,Other/Unknown,Other/Unknown,Bachelors,14,7,12.0,6.0,1383900,1418100,34200,261480.0
7892205,18,M,BGD 1,Y,N,Biology,N,950.0,200908,CHEM 1211,F,ITDS 2748,D,CHEM 1211L,C,201002,ENGL 1102,F,MATH 1111,F,THEA 1100,D,Off Campus,1,69.0,3.2,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,12,5,14.0,8.0,1102740,1417380,314640,576300.0
8016344,19,M,BGD 3,Y,N,Music Performance,N,1070.0,200608,COMM 1110,F,POLS 2401,D,ENGL 1101,C,200702,MATH 1111,F,MUSC 1100,F,ECON 2105,D,Off Campus,1,150.0,2.61,SCHOOL 121,College/Beyond,High School,Bachelors,13,8,14.0,8.0,0,0,0,0.0
7994754,17,F,BGD 4,Y,N,Early Childhood Education,N,990.0,200708,COMM 1110,F,ENGL 1101,D,ENGL 1101,B,200802,COMM 1110,F,ENGL 1101,F,MUSC 1100,F,Off Campus,0,138.0,2.43,SCHOOL 30,No Information,No Information,Bachelors,15,3,12.0,3.0,0,259680,0,-120000.0
7975892,17,F,BGD 3,Y,N,Early Childhood Education,N,950.0,200808,COMM 1110,F,ENGL 1101,D,HIST 2112,D,200902,MATH 1111,F,POLS 1101,F,COMM 1110,A,Off Campus,0,0.0,2.87,SCHOOL 34,College/Beyond,No Information,Bachelors,15,8,12.0,2.0,0,0,0,0.0
7997534,17,M,BGD 1,Y,N,Undeclared,N,1070.0,200808,COMM 1110,F,ASTR 1105,D,ECON 2105,C,200902,HIST 1111,F,HIST 2112,F,POLS 1101,B,Off Campus,1,69.0,3.75,SCHOOL 119,No Information,No Information,Bachelors,12,9,13.0,7.0,0,403680,0,-347580.0
7951018,17,M,BGD 1,Y,N,Undeclared,N,950.0,201008,ECON 2105,F,ENGL 1101,D,HIST 2111,C,201102,HIST 1111,F,HIST 2112,F,MUSC 1100,A,On Campus,0,150.0,2.33,SCHOOL 95,High School,College/Beyond,Bachelors,12,9,11.0,5.0,0,0,0,0.0
7944237,18,M,BGD 1,Y,N,Undeclared,N,1190.0,200908,ENGL 1101,F,HIST 1112,D,SOCI 1101,A,201002,MATH 1111,F,POLS 1101,F,ARTH 1100,B,Off Campus,1,0.0,2.53,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,12,9,12.0,6.0,458460,955500,365100,353460.0
8036359,18,F,BGD 1,Y,N,History,Art History,1070.0,200608,HIST 2111,F,COMM 1110,D,ARTH 1100,C,200702,ENGL 1102,F,MATH 1101,F,HIST 2112,C,Off Campus,1,69.0,2.93,SCHOOL 130,College/Beyond,High School,Bachelors,16,9,12.0,0.0,974400,1171380,196980,570240.0
7809439,20,M,BGD 3,N,N,Pre-Business,N,990.0,200908,HIST 2112,F,ARTH 1100,D,ECON 2105,D,201002,ENGL 1101,F,HIST 2111,F,ENGL 1102,B,Off Campus,1,0.0,2.4,SCHOOL 15,High School,College/Beyond,Bachelors,9,9,10.0,0.0,0,0,0,0.0
7983491,18,F,BGD 1,Y,N,Criminal Justice,N,950.0,200908,MATH 1101,F,ENGL 1101I,D,COMM 1110I,C,201002,ARTH 1100,F,BIOL 1125,F,SOCI 1101,F,Off Campus,1,0.0,2.6,SCHOOL 1,High School,College/Beyond,Bachelors,15,12,15.0,6.0,0,0,0,0.0
7994146,18,M,BGD 1,Y,N,Psychology,N,910.0,201008,MATH 1113,F,BIOL 1215K,D,MUSC 1100,C,201102,HIST 1111,F,SPAN 1002,F,MATH 1111,C,On Campus,0,69.0,3.0,SCHOOL 34,High School,High School,Bachelors,13,10,14.0,8.0,0,0,0,0.0
7984984,18,M,BGD 1,Y,N,Music,N,910.0,200508,MUSC 1100,F,COMM 1110,D,ENGL 1101,C,200602,ENGL 1102,F,POLS 1101,F,MUSC 1100,C,Off Campus,0,69.0,2.38,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,13,8,13.0,5.0,0,0,0,0.0
7939367,17,F,BGD 3,Y,N,Psychology,Spanish,870.0,201008,PSYC 1101,F,ENGL 1101,D,HIST 2111,B,201102,CPSC 1105,F,COMM 1110,F,PSYC 1101,D,On Campus,0,138.0,2.5,SCHOOL 57,Middle School/Junior High,College/Beyond,Bachelors,12,5,12.0,6.0,0,0,0,0.0
7979165,19,F,BGD 1,N,N,Nursing,N,870.0,200808,THEA 1100,F,CHEM 1151,D,CHEM 1151L,D,200902,ECON 2106,F,ENGL 1102,F,MATH 1101,F,On Campus,1,0.0,2.64,SCHOOL 14,High School,High School,Bachelors,13,10,15.0,6.0,865620,945840,80220,367980.0
7767371,18,F,BGD 3,Y,N,Psychology,N,870.0,201008,ARTH 1100I,F,HIST 1112,F,ENGL 1101I,D,201102,GEOL 1121,F,PSYC 1101,F,COMM 1110,C,On Campus,0,90.0,2.5,SCHOOL 41,High School,High School,Bachelors,15,2,13.0,4.0,0,0,0,0.0
7839641,17,F,BGD 3,N,N,Psychology,N,870.0,201008,BIOL 1125,F,COMM 1110,F,HIST 2111,D,201102,PSYC 1101,F,SPAN 1001,F,POLS 1101,F,On Campus,0,90.0,2.5,SCHOOL 263,No Information,No Information,Bachelors,13,3,13.0,0.0,0,0,0,0.0
7994351,18,F,BGD 1,Y,N,Health and Physical Education,N,910.0,200608,COMM 1110,F,HIST 2111,F,ENGL 1101,D,200702,MUSC 1100,F,POLS 1101,F,Unknown,C,On Campus,0,138.0,2.21,SCHOOL 44,No Information,No Information,Bachelors,15,1,16.0,3.0,0,240120,0,-478080.0
7902626,17,F,BGD 3,Y,N,Pre-Business,N,1030.0,201008,COMM 1110,F,ECON 2105,F,ENGL 1101,C,201102,ECON 2105,F,ECON 2106,F,ENGL 1102,D,On Campus,1,0.0,3.56,SCHOOL 48,High School,High School,Bachelors,12,6,18.0,3.0,0,0,0,0.0
7818036,18,M,BGD 1,Y,N,Engineering Studies,N,1110.0,200508,CPSC 1301,F,CHEM 1211,F,CHEM 1211L,C,200602,MATH 1111,F,MUSC 1100,F,PSYC 1101,F,Off Campus,1,69.0,3.19,SCHOOL 11,No Information,No Information,Bachelors,13,7,19.0,3.0,0,0,0,0.0
7892414,19,M,BGD 3,Y,N,Information Technology,N,790.0,201008,CPSC 1301,F,CPSC 1301L,F,ECON 2106,F,201102,CPSC 1301,F,ENGL 1101,F,CPSC 1301L,D,On Campus,1,59.0,2.5,SCHOOL 18,College/Beyond,College/Beyond,Bachelors,14,3,15.0,9.0,0,0,0,0.0
7967940,18,F,BGD 1,Y,N,Joint Enrollment - Accel,N,1030.0,201008,CPSC 1301,F,CPSC 1301L,F,MUSC 1100,B,201102,ECON 2105,F,HIST 1112I,F,BIOL 1215K,D,On Campus,1,69.0,3.21,SCHOOL 11,College/Beyond,College/Beyond,Bachelors,13,9,16.0,10.0,0,150540,0,-139140.0
7995171,18,M,BGD 4,Y,N,Biology,N,1070.0,200808,ECON 2105,F,HIST 2112,F,ENGL 1101,D,200902,ARTH 1100,F,CHEM 1211,F,POLS 1101,F,Off Campus,1,0.0,2.93,SCHOOL 1,Middle School/Junior High,College/Beyond,Bachelors,13,7,16.0,7.0,1255740,1255740,0,854880.0
8012255,20,M,BGD 3,Y,N,Criminal Justice,N,830.0,200908,ENGL 1101,F,HIST 2111,F,MUSC 1100,D,201002,ECON 2106,F,ITDS 2735,F,ENGL 1101,C,Off Campus,1,0.0,2.13,SCHOOL 34,Other/Unknown,High School,Career Associate,13,7,12.0,4.0,0,0,250140,0.0
7842378,18,M,BGD 7,Y,N,Music,N,1030.0,201008,ENGL 2111,F,MATH 1101,F,HIST 1112I,C,201102,MUSC 1100,F,POLS 2401,F,GEOG 1101I,A,On Campus,0,90.0,2.7,SCHOOL 372,College/Beyond,High School,Bachelors,18,7,16.0,8.0,0,0,0,0.0
7987670,18,M,BGD 1,N,N,Criminal Justice,N,990.0,200508,HIST 2111,F,MATH 1101,F,ENGL 1101,C,200602,ECON 2106,F,POLS 1101,F,PSYC 1101,B,Off Campus,1,0.0,3.56,SCHOOL 6,Other/Unknown,College/Beyond,Bachelors,15,9,13.0,3.0,1151640,1151640,0,751140.0
8005430,18,F,BGD 2,Y,N,General Business,N,990.0,200708,HIST 2111,F,MATH 1113,F,ENGL 1101,D,200802,HIST 2111,F,MATH 1111,F,PSYC 1101,C,Off Campus,1,0.0,3.0,SCHOOL 2,Other/Unknown,College/Beyond,Bachelors,15,6,17.0,10.0,1201500,1201500,0,553020.0
7793936,18,F,BGD 3,Y,N,Criminal Justice,N,830.0,200808,HIST 2111,F,POLS 1101,F,ENGL 1101,C,200902,CPSC 1105,F,PSYC 1101,F,ARTH 1100,B,On Campus,1,0.0,2.25,SCHOOL 347,College/Beyond,High School,Bachelors,12,3,13.0,0.0,0,0,100320,0.0
7767620,18,M,BGD 1,Y,N,Psychology,N,990.0,200708,HIST 2111,NOT REP,PSYC 1101,F,COMM 1110,B,200802,HIST 2111,F,PSYC 1101,F,ITDS 2735,A,Off Campus,0,69.0,3.0,SCHOOL 3,No Information,No Information,Bachelors,12,6,12.0,2.0,0,326880,0,-326880.0
8017378,18,M,BGD 1,Y,N,Undeclared,N,990.0,200708,HIST 2112,NOT REP,ENVS 1105,F,ENGL 1101,D,200802,ECON 2106,F,HIST 2112,F,ENGL 1102,B,Off Campus,1,69.0,2.5,SCHOOL 10,High School,College/Beyond,Bachelors,14,5,12.0,6.0,0,902760,1056420,0.0
7854417,18,M,BGD 1,Y,N,History,N,1150.0,200808,COMM 1110,INCOMPL,HIST 2111,INCOMPL,ENGL 1101,F,200902,HIST 2112,F,PSYC 1101,F,THEA 1100,C,On Campus,0,69.0,3.25,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,12,6,12.0,3.0,813600,1306020,492420,246720.0
7893412,18,M,BGD 4,Y,N,Management Information Systems,Music,740.0,200608,ENGL 1101,A,ENGL 1101,B,ENGL 1101,B,200702,ECON 2105,F,ENGL 1102,F,MATH 1101,C,Off Campus,1,0.0,2.56,SCHOOL 1,College/Beyond,College/Beyond,Bachelors,12,12,12.0,3.0,0,0,0,0.0
7979050,18,M,BGD 6,Y,N,Criminal Justice,N,990.0,200908,LEAD 1705,B,ENGL 1101,B,COMM 1110I,B,201002,COMM 1110,F,HIST 2112,F,MATH 1101,F,On Campus,0,69.0,2.53,SCHOOL 130,High School,High School,Bachelors,12,7,19.0,6.0,0,1025160,2090940,0.0
7922554,18,M,BGD 1,Y,N,Undeclared,N,830.0,201008,ENGL 1101,C,ENGL 1101,B,ENGL 1101,B,201102,HIST 2111,F,MUSC 1100,F,BIOL 1215K,C,Off Campus,1,69.0,2.85,SCHOOL 11,College/Beyond,College/Beyond,Bachelors,12,8,16.0,10.0,0,0,0,0.0
8003699,18,M,BGD 3,Y,N,Undeclared,N,910.0,201008,ENGL 1101,D,ENGL 1101,B,ENGL 1101,B,201102,ENVS 1105,F,GEOL 1121,F,THEA 1100,B,Off Campus,0,0.0,2.8,SCHOOL 24,College/Beyond,High School,Bachelors,13,6,13.0,3.0,0,0,0,0.0
8034493,18,M,BGD 1,Y,N,Undeclared,N,950.0,200808,HIST 2111,F,HIST 2111,B,ENGL 1101,B,200902,ENGL 1101,F,ITDS 2735,F,ENGL 1102,B,Off Campus,0,69.0,2.81,SCHOOL 10,No Information,No Information,Bachelors,12,2,12.0,1.0,0,0,0,0.0
